property_area,bedrooms,bathrooms,year_built,garage_size,lot_area,location,property_type,furnishing_status,price
1635.0,,2.0,2013.0,2.0,4783.0,Tier2,Apartment,Furnished,92.52
400.0,4.0,4.0,2022.0,1.0,668.0,Tier1,Apartment,Furnished,29.23
1956.0,5.0,6.0,2022.0,0.0,3416.0,Tier1,Apartment,Semi-Furnished,154.85
813.0,3.0,4.0,2005.0,1.0,1506.0,Tier1,Apartment,Semi-Furnished,63.09
945.0,2.0,1.0,2007.0,0.0,1989.0,Metro,Apartment,Furnished,123.35
849.0,3.0,2.0,1989.0,,2062.0,Metro,Independent House,Furnished,130.49
1673.0,2.0,2.0,2014.0,0.0,3527.0,Tier2,Apartment,Furnished,105.84
1110.0,2.0,2.0,2024.0,1.0,3232.0,Tier3,Independent House,Unfurnished,40.04
1441.0,2.0,1.0,2002.0,2.0,1988.0,Tier2,Apartment,Unfurnished,56.68
,3.0,3.0,1990.0,1.0,3265.0,Metro,Independent House,Furnished,176.49
1152.0,5.0,5.0,1989.0,2.0,2076.0,Tier3,Villa,Semi-Furnished,43.35
727.0,2.0,2.0,2002.0,1.0,1366.0,Tier2,Independent House,Furnished,50.98
2106.0,2.0,2.0,1997.0,3.0,5214.0,Tier2,Apartment,Unfurnished,132.33
468.0,4.0,4.0,2004.0,3.0,1345.0,Tier1,Independent House,Unfurnished,40.68
1406.0,4.0,5.0,2022.0,2.0,,Tier1,Independent House,Semi-Furnished,137.15
1388.0,5.0,6.0,2005.0,3.0,3604.0,Tier1,Apartment,Unfurnished,125.03
1777.0,2.0,2.0,1988.0,1.0,4534.0,Metro,Apartment,Unfurnished,214.27
1894.0,2.0,1.0,1997.0,2.0,3367.0,Metro,Apartment,Unfurnished,154.52
1131.0,3.0,3.0,2002.0,1.0,2898.0,Metro,Independent House,Semi-Furnished,129.27
1465.0,3.0,2.0,1997.0,2.0,3827.0,Tier1,Villa,Semi-Furnished,180.05
2082.0,3.0,3.0,1997.0,1.0,4497.0,Tier2,Villa,Furnished,234.07
1167.0,3.0,2.0,2023.0,1.0,2528.0,Tier1,Apartment,Semi-Furnished,99.31
667.0,2.0,2.0,2021.0,3.0,1713.0,Metro,Apartment,Semi-Furnished,86.98
1008.0,3.0,3.0,2019.0,1.0,2692.0,Tier3,Independent House,Furnished,86.67
548.0,4.0,5.0,2022.0,2.0,990.0,Tier3,Apartment,Semi-Furnished,15.52
1386.0,3.0,2.0,2024.0,2.0,,Tier2,Villa,Semi-Furnished,123.41
1732.0,4.0,4.0,2011.0,1.0,4617.0,Tier3,Independent House,Furnished,111.73
1139.0,,2.0,2010.0,1.0,1847.0,Tier1,Apartment,Semi-Furnished,82.32
400.0,2.0,1.0,1996.0,0.0,996.0,Tier3,Villa,Unfurnished,21.42
1711.0,2.0,3.0,,3.0,2628.0,Metro,Apartment,Unfurnished,127.41
400.0,3.0,3.0,2004.0,3.0,547.0,Tier1,Villa,Semi-Furnished,45.99
427.0,1.0,1.0,2019.0,2.0,954.0,Metro,Apartment,Semi-Furnished,49.5
1111.0,4.0,4.0,1994.0,2.0,3150.0,Metro,Independent House,Semi-Furnished,154.58
1326.0,4.0,4.0,,0.0,1676.0,Metro,Apartment,Furnished,128.29
1411.0,3.0,3.0,2024.0,1.0,3792.0,Tier2,Apartment,Unfurnished,83.26
1167.0,1.0,1.0,2020.0,1.0,2464.0,Tier2,Villa,Furnished,156.13
2080.0,6.0,6.0,2015.0,1.0,5719.0,Tier1,Apartment,Furnished,218.52
1233.0,2.0,2.0,1999.0,0.0,3352.0,Metro,Independent House,Unfurnished,148.47
1717.0,2.0,2.0,2002.0,1.0,4766.0,Tier2,Apartment,Furnished,116.99
1593.0,3.0,3.0,1999.0,2.0,4116.0,Tier2,Villa,Semi-Furnished,164.16
554.0,4.0,5.0,,0.0,1505.0,Tier1,Apartment,Furnished,61.49
1115.0,2.0,3.0,2008.0,0.0,1691.0,Tier2,Villa,Furnished,123.8
2262.0,3.0,4.0,2019.0,0.0,3952.0,Metro,Apartment,Furnished,290.85
948.0,3.0,4.0,1986.0,2.0,1551.0,Tier1,Apartment,,57.04
863.0,2.0,3.0,1997.0,1.0,2189.0,Tier3,Apartment,Semi-Furnished,33.17
,2.0,2.0,1993.0,1.0,1897.0,Metro,Independent House,Unfurnished,122.74
966.0,4.0,5.0,2019.0,2.0,1476.0,Tier1,,Semi-Furnished,85.01
803.0,3.0,4.0,1986.0,0.0,2234.0,Tier3,Independent House,Unfurnished,39.26
958.0,2.0,1.0,2000.0,1.0,2367.0,Tier2,Independent House,Furnished,74.21
1916.0,2.0,2.0,2020.0,2.0,5318.0,Metro,Apartment,Semi-Furnished,222.62
1132.0,3.0,4.0,1986.0,1.0,,Metro,Villa,Furnished,148.94
536.0,4.0,5.0,2000.0,1.0,1028.0,Metro,Apartment,Semi-Furnished,47.96
444.0,2.0,3.0,1992.0,0.0,759.0,Tier2,Apartment,Semi-Furnished,23.9
2303.0,3.0,4.0,1985.0,0.0,2804.0,Tier1,Independent House,Semi-Furnished,163.7
1088.0,2.0,3.0,2002.0,1.0,1863.0,Metro,Villa,Unfurnished,143.31
1417.0,2.0,2.0,2010.0,0.0,2669.0,Tier3,Villa,Semi-Furnished,58.03
814.0,1.0,1.0,1989.0,2.0,1112.0,Tier1,Apartment,Semi-Furnished,47.2
1360.0,4.0,3.0,2005.0,1.0,3019.0,Metro,Apartment,Unfurnished,114.74
1930.0,3.0,3.0,2019.0,1.0,3647.0,Tier1,Apartment,Semi-Furnished,148.4
874.0,4.0,4.0,2024.0,1.0,1122.0,Tier2,Independent House,Semi-Furnished,69.95
1429.0,4.0,4.0,2012.0,2.0,3526.0,Metro,Villa,Unfurnished,254.48
497.0,4.0,4.0,2010.0,2.0,1249.0,Metro,Independent House,Semi-Furnished,79.26
2211.0,2.0,3.0,2016.0,1.0,5974.0,Tier2,Apartment,Furnished,150.46
1334.0,2.0,2.0,,1.0,2767.0,Tier1,Apartment,Semi-Furnished,120.56
994.0,6.0,6.0,1988.0,1.0,2926.0,Tier1,Apartment,Semi-Furnished,71.77
1051.0,4.0,5.0,2020.0,1.0,2990.0,Tier1,Apartment,Semi-Furnished,100.87
945.0,4.0,4.0,2008.0,1.0,2072.0,Metro,Apartment,Furnished,104.19
971.0,1.0,1.0,2017.0,,1943.0,Metro,Independent House,Unfurnished,110.48
400.0,3.0,4.0,,1.0,500.0,Tier1,Independent House,Unfurnished,21.76
1151.0,4.0,5.0,1987.0,0.0,2854.0,Metro,Villa,Semi-Furnished,178.12
1130.0,1.0,1.0,1995.0,0.0,2505.0,Metro,Apartment,Semi-Furnished,108.24
1444.0,3.0,2.0,2016.0,0.0,4170.0,Tier2,Apartment,Unfurnished,86.07
938.0,3.0,3.0,2006.0,1.0,2129.0,Tier3,Independent House,Furnished,49.21
814.0,1.0,1.0,1995.0,2.0,2432.0,Tier2,Apartment,Semi-Furnished,50.84
1196.0,2.0,2.0,2022.0,2.0,3273.0,Tier3,Independent House,Semi-Furnished,73.95
400.0,2.0,2.0,2006.0,3.0,1167.0,Metro,Apartment,Unfurnished,35.58
1272.0,2.0,2.0,1988.0,1.0,2277.0,Tier3,Apartment,Furnished,44.06
400.0,3.0,4.0,2023.0,1.0,588.0,Metro,Independent House,Unfurnished,46.41
1760.0,2.0,2.0,1987.0,2.0,4636.0,Tier3,Apartment,Semi-Furnished,49.27
1542.0,2.0,3.0,1994.0,1.0,4033.0,Tier3,Villa,Semi-Furnished,79.93
737.0,5.0,6.0,2021.0,1.0,1165.0,Tier2,Villa,Semi-Furnished,61.53
1531.0,3.0,4.0,2003.0,1.0,3945.0,Tier3,Apartment,Furnished,48.43
1256.0,3.0,3.0,2002.0,1.0,2823.0,Tier1,Apartment,Unfurnished,80.8
695.0,4.0,4.0,2012.0,2.0,971.0,Metro,Villa,Unfurnished,98.72
400.0,5.0,6.0,2015.0,2.0,841.0,Tier1,Independent House,Semi-Furnished,38.25
1358.0,1.0,2.0,2001.0,,3906.0,Tier1,Apartment,Unfurnished,83.88
803.0,3.0,3.0,2008.0,3.0,1696.0,Metro,Independent House,Unfurnished,89.92
1747.0,,2.0,1985.0,1.0,4577.0,Tier2,Apartment,Semi-Furnished,92.58
1207.0,2.0,3.0,1989.0,0.0,1511.0,Tier3,Apartment,Semi-Furnished,37.37
850.0,4.0,4.0,2016.0,0.0,2134.0,,Apartment,Semi-Furnished,104.95
2099.0,6.0,5.0,2001.0,0.0,6096.0,Tier2,Apartment,Semi-Furnished,127.48
1488.0,5.0,6.0,2005.0,0.0,3124.0,Tier3,Apartment,Furnished,54.8
400.0,2.0,2.0,2006.0,1.0,723.0,Tier3,Independent House,Semi-Furnished,18.85
957.0,2.0,2.0,2023.0,0.0,2262.0,Tier3,Apartment,Furnished,42.91
508.0,6.0,6.0,2023.0,2.0,1447.0,Tier1,Apartment,Unfurnished,41.55
800.0,3.0,3.0,2018.0,0.0,1215.0,Tier3,Apartment,Unfurnished,29.4
1128.0,2.0,2.0,1998.0,1.0,2173.0,Tier2,Independent House,Furnished,92.75
1377.0,4.0,4.0,2000.0,0.0,2040.0,Metro,Independent House,Semi-Furnished,199.29
1331.0,2.0,2.0,1989.0,2.0,2787.0,Tier1,Apartment,Semi-Furnished,96.85
1739.0,2.0,3.0,,2.0,3778.0,Tier2,Apartment,Semi-Furnished,81.32
1518.0,,5.0,1988.0,,4402.0,Metro,Apartment,Semi-Furnished,129.47
1487.0,2.0,1.0,2012.0,3.0,2889.0,Tier2,Apartment,Semi-Furnished,86.96
1301.0,1.0,1.0,2011.0,0.0,2889.0,Tier2,Apartment,Semi-Furnished,75.37
1843.0,2.0,2.0,1990.0,2.0,5148.0,Metro,Apartment,,268.06
1042.0,3.0,3.0,1995.0,1.0,1853.0,Tier1,Apartment,Furnished,77.02
1055.0,2.0,2.0,2005.0,1.0,2546.0,Tier2,,Furnished,132.74
400.0,3.0,3.0,2001.0,0.0,1025.0,Tier1,Apartment,Unfurnished,30.11
1728.0,3.0,2.0,,0.0,3102.0,Metro,Independent House,Unfurnished,224.06
1162.0,4.0,,2018.0,2.0,1738.0,Metro,Independent House,Semi-Furnished,143.59
2667.0,2.0,3.0,1997.0,2.0,5615.0,Tier1,Villa,Semi-Furnished,325.01
997.0,4.0,3.0,2007.0,1.0,1837.0,Tier3,Apartment,Furnished,31.13
1244.0,2.0,2.0,1985.0,1.0,2089.0,Metro,Apartment,Semi-Furnished,108.61
1473.0,4.0,4.0,1988.0,0.0,4349.0,Tier2,Apartment,Furnished,92.29
649.0,3.0,4.0,2014.0,0.0,1365.0,Metro,Independent House,Semi-Furnished,90.75
1379.0,2.0,1.0,2015.0,3.0,3781.0,Tier1,,Unfurnished,93.15
1217.0,4.0,5.0,2000.0,1.0,1888.0,Tier2,Independent House,,81.23
1048.0,2.0,2.0,1987.0,1.0,3030.0,Tier2,Independent House,Unfurnished,66.1
1786.0,2.0,3.0,1996.0,3.0,4697.0,Metro,,Furnished,207.63
748.0,3.0,3.0,1996.0,1.0,1986.0,Tier1,Villa,Semi-Furnished,118.94
1337.0,4.0,5.0,1995.0,1.0,2542.0,Metro,Apartment,Furnished,163.06
1927.0,2.0,3.0,2000.0,1.0,3997.0,Tier1,Apartment,Semi-Furnished,119.28
847.0,2.0,2.0,2013.0,1.0,1921.0,Tier2,Apartment,Furnished,45.56
1052.0,1.0,1.0,2005.0,1.0,2758.0,Metro,Apartment,Semi-Furnished,115.36
2373.0,3.0,,1989.0,0.0,6474.0,Metro,Independent House,Semi-Furnished,345.54
,3.0,2.0,1997.0,2.0,1926.0,Tier1,Apartment,Semi-Furnished,92.68
947.0,2.0,3.0,2001.0,2.0,2677.0,Tier3,Apartment,Semi-Furnished,25.88
1601.0,1.0,1.0,1996.0,2.0,4623.0,Tier3,,Unfurnished,105.37
916.0,3.0,2.0,2001.0,2.0,2077.0,Metro,Villa,Semi-Furnished,162.41
418.0,4.0,4.0,1985.0,1.0,642.0,Tier2,Apartment,Furnished,19.33
1886.0,4.0,3.0,1992.0,0.0,5042.0,Tier1,Independent House,Semi-Furnished,154.92
648.0,5.0,6.0,2000.0,2.0,1417.0,Tier1,Villa,Unfurnished,73.87
2426.0,1.0,2.0,,0.0,6480.0,Tier2,Apartment,Semi-Furnished,123.09
955.0,,6.0,,0.0,2547.0,Tier3,Apartment,,46.48
2267.0,2.0,3.0,,0.0,3074.0,Tier3,Apartment,Furnished,75.92
516.0,6.0,6.0,2015.0,2.0,1183.0,Tier1,Independent House,Semi-Furnished,49.16
1713.0,2.0,2.0,1986.0,0.0,3545.0,Tier1,Villa,Semi-Furnished,174.27
1450.0,3.0,4.0,2009.0,1.0,4209.0,Tier2,Independent House,Unfurnished,72.85
1619.0,3.0,2.0,2015.0,0.0,2807.0,Metro,Apartment,Unfurnished,175.61
1684.0,3.0,3.0,1988.0,2.0,2645.0,Tier1,Apartment,Furnished,116.68
951.0,4.0,4.0,1988.0,1.0,2677.0,Tier1,Apartment,Semi-Furnished,60.78
546.0,4.0,5.0,1996.0,1.0,801.0,Tier2,Apartment,Furnished,33.53
1175.0,6.0,5.0,2001.0,2.0,2862.0,Metro,Villa,Semi-Furnished,181.31
1312.0,3.0,3.0,2005.0,2.0,2283.0,Metro,Independent House,Unfurnished,155.44
964.0,3.0,3.0,2013.0,1.0,2142.0,Tier3,Apartment,,47.47
1339.0,1.0,1.0,2006.0,1.0,3092.0,Metro,Apartment,Semi-Furnished,153.16
1365.0,6.0,6.0,2020.0,1.0,2663.0,Tier1,Apartment,Furnished,120.93
745.0,3.0,3.0,2024.0,3.0,2201.0,Metro,Apartment,Unfurnished,102.81
1397.0,4.0,4.0,2000.0,0.0,2008.0,Metro,Apartment,Semi-Furnished,102.74
1066.0,3.0,2.0,1999.0,1.0,2030.0,Metro,Apartment,Semi-Furnished,119.78
850.0,3.0,3.0,2014.0,1.0,1679.0,Metro,Apartment,Furnished,91.96
1594.0,5.0,5.0,,2.0,3723.0,Tier3,Apartment,Semi-Furnished,71.44
812.0,2.0,1.0,1997.0,2.0,1570.0,Metro,Apartment,Unfurnished,63.18
972.0,2.0,2.0,2007.0,1.0,1336.0,Tier3,Apartment,Semi-Furnished,35.64
1236.0,2.0,2.0,2024.0,1.0,3591.0,Tier1,,Semi-Furnished,220.89
1887.0,4.0,3.0,2018.0,3.0,3678.0,Tier1,Apartment,Semi-Furnished,170.99
1296.0,1.0,1.0,2004.0,2.0,2355.0,Tier1,Independent House,Unfurnished,88.14
1464.0,1.0,2.0,1986.0,3.0,2934.0,,Apartment,Semi-Furnished,103.95
1051.0,2.0,2.0,1992.0,2.0,1671.0,Tier2,Apartment,Furnished,45.86
,3.0,4.0,2002.0,1.0,1603.0,Metro,Apartment,Semi-Furnished,128.44
,3.0,2.0,1991.0,0.0,1726.0,Tier1,Apartment,Semi-Furnished,75.99
1347.0,,1.0,,2.0,2020.0,Tier3,Independent House,Unfurnished,44.71
1052.0,6.0,,2006.0,1.0,1637.0,Tier3,Apartment,Unfurnished,27.52
1870.0,6.0,6.0,2012.0,1.0,3658.0,Tier3,Independent House,Semi-Furnished,59.9
,2.0,2.0,2009.0,1.0,2353.0,Tier1,Independent House,Furnished,114.23
400.0,4.0,5.0,1985.0,3.0,933.0,Tier2,Villa,Unfurnished,26.83
2571.0,3.0,3.0,2016.0,0.0,3086.0,Tier1,Villa,Semi-Furnished,272.95
1036.0,2.0,1.0,2009.0,0.0,2961.0,Tier1,Villa,Semi-Furnished,149.11
1857.0,2.0,2.0,2000.0,2.0,4979.0,Metro,Apartment,Semi-Furnished,156.55
1902.0,3.0,4.0,2013.0,2.0,5583.0,Tier1,Villa,Semi-Furnished,233.31
1673.0,3.0,4.0,2008.0,,3092.0,Metro,Apartment,,225.0
1101.0,2.0,2.0,2001.0,1.0,2639.0,Tier1,Apartment,Unfurnished,81.82
1343.0,4.0,4.0,1990.0,0.0,2018.0,Tier3,Apartment,Unfurnished,32.83
563.0,3.0,3.0,1998.0,1.0,1504.0,Metro,Villa,,102.22
2195.0,4.0,5.0,2010.0,3.0,3272.0,Metro,Independent House,Semi-Furnished,313.08
774.0,2.0,3.0,2012.0,1.0,1383.0,Metro,Apartment,Furnished,104.74
1073.0,3.0,4.0,2020.0,2.0,2236.0,Tier3,Independent House,Furnished,58.03
1249.0,2.0,2.0,2015.0,1.0,2835.0,Tier1,Apartment,Semi-Furnished,101.95
1146.0,3.0,2.0,2011.0,0.0,2530.0,Tier1,Apartment,Semi-Furnished,89.44
872.0,,5.0,1986.0,1.0,1207.0,Tier2,Apartment,Unfurnished,38.57
1897.0,4.0,5.0,2003.0,2.0,3716.0,Tier2,Apartment,Unfurnished,77.89
1675.0,3.0,4.0,2012.0,,4793.0,Tier1,Apartment,Semi-Furnished,131.58
1361.0,4.0,3.0,2005.0,,3770.0,Tier2,Villa,Semi-Furnished,122.62
1000.0,5.0,5.0,1999.0,1.0,2263.0,Tier2,Independent House,Furnished,91.25
1732.0,3.0,3.0,2018.0,2.0,3863.0,Tier2,Apartment,Unfurnished,78.57
968.0,2.0,3.0,2024.0,2.0,1356.0,Metro,Apartment,Semi-Furnished,97.56
1985.0,4.0,4.0,1987.0,0.0,3098.0,Tier3,Independent House,Furnished,99.92
1256.0,2.0,2.0,1985.0,3.0,2078.0,Tier1,Independent House,Semi-Furnished,119.89
1815.0,5.0,5.0,2008.0,1.0,3773.0,Metro,Apartment,Unfurnished,173.53
1143.0,3.0,2.0,2011.0,3.0,2876.0,,Apartment,Unfurnished,88.09
1236.0,3.0,3.0,1993.0,2.0,2508.0,Metro,Independent House,Furnished,151.21
1813.0,1.0,1.0,2008.0,0.0,2587.0,Metro,Villa,Unfurnished,282.92
2297.0,3.0,3.0,2001.0,0.0,4573.0,Tier2,Apartment,Semi-Furnished,98.02
1980.0,5.0,6.0,2012.0,1.0,2956.0,Metro,Apartment,Furnished,229.83
1639.0,1.0,2.0,2023.0,1.0,4183.0,Tier1,Independent House,Unfurnished,164.68
1495.0,3.0,3.0,1988.0,1.0,2242.0,Tier1,Apartment,Unfurnished,69.49
947.0,5.0,6.0,2013.0,2.0,1959.0,Metro,Independent House,Semi-Furnished,127.68
1348.0,3.0,3.0,2012.0,1.0,3300.0,Tier3,Apartment,Semi-Furnished,46.54
743.0,3.0,4.0,2021.0,0.0,1197.0,Metro,Independent House,Unfurnished,117.64
1388.0,3.0,4.0,2013.0,3.0,1856.0,Tier1,Apartment,Unfurnished,79.47
1420.0,3.0,2.0,2013.0,1.0,3144.0,Tier1,Apartment,Unfurnished,102.77
400.0,2.0,2.0,1989.0,2.0,519.0,,Independent House,Semi-Furnished,35.66
1219.0,1.0,1.0,1995.0,0.0,2752.0,Metro,Apartment,Unfurnished,126.24
1407.0,3.0,4.0,1986.0,2.0,3597.0,Tier2,Villa,Unfurnished,91.16
1158.0,5.0,5.0,1988.0,0.0,2076.0,Tier3,,Furnished,40.34
1379.0,2.0,2.0,1994.0,2.0,2867.0,Metro,Apartment,Unfurnished,101.91
529.0,2.0,2.0,2023.0,2.0,1519.0,Tier2,Apartment,Semi-Furnished,39.69
812.0,3.0,4.0,1992.0,3.0,1663.0,Tier2,Villa,Semi-Furnished,77.89
1717.0,4.0,5.0,2007.0,1.0,5140.0,Tier2,Apartment,Semi-Furnished,96.34
1200.0,2.0,2.0,2011.0,0.0,1779.0,Tier1,Apartment,Furnished,102.52
1370.0,5.0,6.0,2007.0,2.0,3392.0,Tier1,Apartment,Semi-Furnished,122.69
927.0,1.0,2.0,2018.0,1.0,2201.0,Tier1,Villa,Unfurnished,152.87
1210.0,5.0,6.0,2019.0,1.0,3352.0,Tier2,Independent House,Furnished,111.46
400.0,3.0,2.0,2001.0,1.0,547.0,Tier2,Apartment,Semi-Furnished,16.17
1623.0,4.0,4.0,1994.0,0.0,2766.0,Metro,Apartment,Unfurnished,95.34
2104.0,3.0,3.0,1986.0,1.0,3025.0,Tier1,Independent House,Semi-Furnished,216.85
667.0,4.0,4.0,2001.0,1.0,1921.0,Tier3,Apartment,Semi-Furnished,26.57
730.0,2.0,1.0,2015.0,1.0,1437.0,Tier2,Independent House,Semi-Furnished,56.94
1420.0,1.0,1.0,2000.0,1.0,4030.0,Tier3,Independent House,Semi-Furnished,50.52
1937.0,3.0,3.0,2008.0,1.0,3351.0,Tier2,Independent House,Semi-Furnished,104.04
1199.0,5.0,5.0,1991.0,2.0,,Tier1,Apartment,Unfurnished,52.95
585.0,4.0,4.0,2003.0,3.0,1014.0,Tier1,Independent House,Semi-Furnished,53.31
1096.0,3.0,2.0,2000.0,0.0,2493.0,Tier2,Independent House,,66.78
685.0,3.0,4.0,2017.0,2.0,1864.0,Metro,Villa,Semi-Furnished,128.96
866.0,2.0,,2020.0,3.0,1640.0,Tier1,Apartment,Semi-Furnished,66.79
1048.0,4.0,4.0,1994.0,2.0,2983.0,Tier2,Apartment,Semi-Furnished,61.19
735.0,4.0,5.0,1999.0,3.0,1205.0,Metro,Apartment,Unfurnished,56.69
811.0,4.0,3.0,1987.0,1.0,,Tier2,Villa,Semi-Furnished,58.05
1237.0,3.0,4.0,1986.0,2.0,3123.0,,Villa,Furnished,145.48
1308.0,,5.0,2019.0,2.0,2215.0,Tier3,Apartment,Furnished,59.64
488.0,5.0,5.0,2011.0,1.0,609.0,Metro,Apartment,Semi-Furnished,37.75
1398.0,3.0,3.0,1989.0,2.0,2597.0,Metro,Apartment,Semi-Furnished,151.1
1009.0,3.0,3.0,1999.0,1.0,1293.0,Tier2,Villa,Semi-Furnished,78.32
1560.0,3.0,3.0,2020.0,0.0,4401.0,Metro,Independent House,Furnished,242.4
1590.0,3.0,3.0,2017.0,0.0,4637.0,Tier2,Apartment,Unfurnished,82.17
928.0,3.0,3.0,1985.0,2.0,2342.0,Tier2,Apartment,Semi-Furnished,43.93
1507.0,2.0,3.0,1996.0,2.0,3780.0,Metro,Apartment,Semi-Furnished,207.55
782.0,3.0,3.0,1993.0,1.0,1277.0,Tier1,Villa,Semi-Furnished,74.38
1862.0,3.0,3.0,,1.0,2482.0,Tier1,Independent House,Furnished,182.52
800.0,3.0,3.0,2014.0,0.0,2115.0,Tier1,Independent House,Unfurnished,97.95
1376.0,2.0,3.0,1998.0,1.0,3036.0,Tier3,Apartment,Furnished,48.58
1106.0,4.0,4.0,2007.0,2.0,2684.0,,Independent House,Semi-Furnished,87.55
692.0,3.0,3.0,2013.0,2.0,,Tier2,Apartment,Unfurnished,34.01
1650.0,1.0,1.0,2019.0,2.0,3196.0,Tier2,Villa,Semi-Furnished,186.56
893.0,3.0,3.0,2011.0,3.0,1304.0,Tier1,Apartment,Semi-Furnished,76.36
400.0,5.0,5.0,2011.0,2.0,1052.0,Tier3,Independent House,Semi-Furnished,23.59
400.0,4.0,4.0,,0.0,807.0,Tier2,Villa,Unfurnished,28.81
762.0,2.0,2.0,1987.0,1.0,,Tier2,Villa,Unfurnished,56.72
1888.0,5.0,5.0,,0.0,3753.0,Tier3,Independent House,Unfurnished,78.82
1829.0,1.0,1.0,2015.0,1.0,2909.0,Metro,Apartment,Semi-Furnished,178.24
841.0,6.0,6.0,2021.0,2.0,1268.0,Tier2,Apartment,Unfurnished,35.7
1013.0,2.0,2.0,2011.0,0.0,2572.0,Metro,Independent House,Furnished,175.14
968.0,1.0,2.0,2008.0,2.0,2163.0,Tier1,Apartment,Furnished,76.22
533.0,3.0,3.0,2024.0,1.0,1028.0,,Apartment,Unfurnished,43.88
726.0,3.0,4.0,1995.0,2.0,1514.0,Tier3,Apartment,Furnished,22.57
1691.0,3.0,2.0,2011.0,0.0,3702.0,Tier3,Villa,Furnished,108.36
1452.0,4.0,3.0,1993.0,0.0,2368.0,Tier2,Apartment,Furnished,96.1
1337.0,4.0,5.0,2000.0,2.0,2514.0,Tier2,Apartment,Semi-Furnished,60.79
532.0,3.0,3.0,1998.0,2.0,918.0,Tier1,Apartment,Unfurnished,30.64
1250.0,3.0,2.0,2014.0,2.0,2374.0,Tier3,Apartment,Semi-Furnished,40.17
400.0,2.0,2.0,2008.0,2.0,840.0,Tier1,Independent House,Furnished,41.1
1621.0,1.0,1.0,1997.0,1.0,2451.0,Tier1,Independent House,Semi-Furnished,163.31
1329.0,3.0,4.0,2017.0,0.0,2536.0,Metro,,Unfurnished,226.86
527.0,1.0,1.0,1993.0,2.0,998.0,Tier2,Apartment,Unfurnished,20.27
2008.0,4.0,4.0,2010.0,0.0,3443.0,Tier2,Independent House,Semi-Furnished,155.84
400.0,3.0,4.0,1997.0,2.0,1199.0,Tier1,Villa,Unfurnished,46.26
1465.0,2.0,3.0,2005.0,1.0,1952.0,Metro,Apartment,Unfurnished,103.73
1478.0,3.0,4.0,2013.0,1.0,3484.0,Tier2,Independent House,Furnished,132.69
580.0,2.0,2.0,,1.0,878.0,Metro,Independent House,Furnished,85.25
1181.0,3.0,4.0,2008.0,3.0,3202.0,Tier2,Independent House,Furnished,104.67
400.0,,5.0,1997.0,2.0,,,Independent House,Unfurnished,23.43
400.0,3.0,4.0,2004.0,2.0,769.0,,Apartment,Furnished,30.31
666.0,2.0,3.0,2023.0,1.0,1786.0,,Apartment,Semi-Furnished,57.74
892.0,4.0,5.0,1991.0,0.0,1472.0,Tier2,Villa,Furnished,79.3
1522.0,2.0,1.0,1999.0,3.0,2210.0,Tier2,Apartment,Unfurnished,51.64
,4.0,3.0,2009.0,0.0,2182.0,Tier1,Apartment,Semi-Furnished,88.48
1247.0,3.0,4.0,2019.0,1.0,2263.0,Tier3,Independent House,Unfurnished,44.53
693.0,3.0,3.0,1997.0,1.0,1327.0,Metro,Independent House,Unfurnished,91.41
935.0,5.0,4.0,1992.0,1.0,1750.0,Tier1,Apartment,Furnished,68.92
735.0,4.0,4.0,2005.0,1.0,1426.0,Tier2,Independent House,Semi-Furnished,39.3
588.0,1.0,2.0,1990.0,2.0,1457.0,Tier3,Independent House,Furnished,25.68
903.0,2.0,1.0,1994.0,3.0,1483.0,Metro,Villa,Unfurnished,139.32
1237.0,5.0,5.0,2005.0,1.0,1526.0,Tier2,Apartment,Semi-Furnished,52.09
914.0,1.0,1.0,1998.0,0.0,1902.0,Tier1,Apartment,Furnished,85.0
1038.0,3.0,2.0,2017.0,2.0,2083.0,Tier1,Apartment,Furnished,81.99
1547.0,4.0,4.0,2009.0,1.0,2024.0,Metro,Apartment,Semi-Furnished,181.03
950.0,3.0,2.0,2003.0,3.0,1369.0,Tier3,Apartment,Unfurnished,28.2
533.0,4.0,5.0,1993.0,0.0,1129.0,Metro,Apartment,Semi-Furnished,49.17
1482.0,4.0,5.0,2021.0,0.0,2405.0,Tier1,Apartment,Unfurnished,93.21
1333.0,4.0,5.0,2020.0,2.0,3705.0,Metro,Independent House,Semi-Furnished,269.6
1364.0,4.0,4.0,2020.0,2.0,2062.0,Tier3,Apartment,Furnished,36.92
1513.0,3.0,3.0,1999.0,1.0,1870.0,Tier2,Independent House,Unfurnished,87.04
1428.0,3.0,2.0,1989.0,1.0,2864.0,Tier2,Villa,Furnished,103.21
1214.0,3.0,3.0,2001.0,1.0,3612.0,Metro,Apartment,Unfurnished,127.29
2396.0,4.0,4.0,2014.0,1.0,5609.0,Tier2,Independent House,Semi-Furnished,182.56
558.0,5.0,6.0,1991.0,1.0,1025.0,Tier1,Villa,Furnished,69.3
907.0,2.0,1.0,1990.0,2.0,1116.0,Tier2,Apartment,Semi-Furnished,29.81
1684.0,2.0,2.0,1999.0,0.0,3491.0,Tier3,Independent House,Unfurnished,53.85
1271.0,5.0,6.0,1994.0,1.0,1998.0,Metro,Apartment,Unfurnished,107.91
1579.0,3.0,3.0,1990.0,2.0,3736.0,Tier2,Villa,Furnished,119.81
1285.0,2.0,3.0,1997.0,0.0,2890.0,Metro,Apartment,Furnished,140.17
